Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Chester Rd T11 & T12,42.32426151,67.21839923,111.7569748,164.6474035,231.3521697,300.888176,366.5915572,424.7171146,476.1553615,525.5843538,574.627413,650.7983196,816.1071579,989.7826831,1163.889608,1333.619026,1486.69613,1619.123109,1749.024953,1870.872317,1987.519585,2110.222169,2241.249741,2380.256965,2522.599214,2666.509685,2806.992887,2837.833599
Chester Rd T13,28.3681966,41.11158845,66.95950287,95.64223855,128.5801394,161.1023056,190.915018,216.6025765,238.0045244,256.8435214,273.766955,295.7960467,337.5333032,379.3295234,416.6870103,448.6902442,470.9505708,481.6022372,489.042245,492.0295593,491.1592317,488.7311251,484.9996556,479.8962065,472.4571282,462.1909512,448.2144002,419.6531046
Chorley South,93.65054201,201.4845426,396.039703,625.5319301,921.7757228,1223.61528,1502.820094,1756.914692,1991.246958,2216.734968,2434.897071,2798.006487,3612.489583,4461.132213,5325.204705,6164.770986,6938.192428,7613.497679,8279.226538,8899.738396,9498.807067,10135.97081,10798.84508,11483.4672,12176.95808,12874.47356,13564.87358,13675.05227
Chorlton,62.12732671,101.3969036,146.5840946,201.1099563,280.3552056,356.7297447,413.8064739,442.7025317,448.364969,445.4539186,439.7501023,488.7791534,715.0802558,923.2856391,1112.819965,1276.071052,1406.507473,1516.783336,1604.970081,1664.240423,1703.510883,1737.127888,1768.05247,1794.478156,1808.230419,1806.116708,1782.272231,1643.526004
Church,16.38625629,32.10288256,57.23826369,89.67218348,142.3128974,196.1890269,239.56974,274.1244483,303.2000419,331.4414583,360.093154,448.9240582,727.688591,1010.991828,1299.285034,1584.735308,1857.699097,2120.545082,2378.229476,2622.166374,2857.597729,3107.27257,3366.143575,3631.770666,3899.829786,4168.981247,4435.91218,4456.345177
Circle Sq,65.62908234,66.47671858,73.01982389,79.87886072,86.68405296,93.58679067,100.2603477,106.7057379,113.01772,119.3039422,125.1768544,131.4887324,139.1258553,148.5502117,156.801087,164.3367189,170.8442254,174.735044,178.5012971,181.994998,185.1318669,188.6103055,192.3341366,196.4335949,202.0716495,208.3062803,214.6253767,219.2174759
Clarendon Rd,44.18393586,83.96254278,147.6070799,222.7579311,334.5077141,445.1295706,536.3441293,609.8480082,666.6662499,719.0996887,767.239255,925.2060487,1438.027207,1955.874479,2478.253129,2992.156367,3481.860773,3950.653603,4412.07244,4845.403852,5265.466171,5707.654373,6166.940027,6641.636838,7122.927329,7607.057179,8085.722462,8107.144676
Claughton,8.504828774,17.77450788,32.66855977,50.56194252,81.38127592,113.7836,141.366756,165.0425945,184.4925917,201.4276967,216.9750405,255.5037636,369.3973328,485.9509613,602.8416449,716.437161,825.0725834,928.0140286,1029.606199,1121.28558,1207.892198,1300.510136,1397.087136,1498.418904,1602.370571,1707.10302,1811.852885,1818.504126
Cleveleys,94.22619278,139.1459677,192.7808784,257.6096772,352.737703,444.8417824,521.2030402,578.1995324,609.9161892,630.0704562,647.6931093,808.3818556,1428.987723,2050.190627,2669.74167,3276.391592,3855.639796,4425.171566,4985.068502,5520.974311,6047.944637,6592.109904,7153.651284,7739.850201,8340.147727,8948.344983,9541.89215,9554.551893
Clifton Junction,54.33299569,85.26720465,133.9538635,194.1956432,280.9719338,369.6794028,448.9370009,509.9735323,555.1560852,594.2672526,631.2969043,716.5389933,963.3203394,1213.574987,1466.896719,1712.752045,1940.235246,2149.855365,2352.03397,2530.834507,2700.182022,2879.317749,3074.30532,3285.375696,3503.042431,3723.815605,3938.438114,3954.338521
Clover Hill,26.22724321,51.4611155,89.68011635,141.427857,231.6368229,323.2865416,392.5765859,444.4682232,486.0966454,523.7948135,561.1403915,720.4266653,1265.962268,1816.419943,2368.908241,2914.10725,3441.259916,3952.800104,4456.341423,4931.590514,5391.243992,5878.927628,6384.649786,6903.051395,7425.668226,7950.099539,8470.317463,8487.983053
Cog Lane,61.78750426,109.9207216,186.9708379,288.640119,455.1148244,623.4126991,758.1495558,861.923437,943.5328169,1016.804168,1090.248158,1327.965582,2095.080306,2871.932032,3653.597638,4424.765211,5165.617273,5873.335254,6567.685687,7207.883715,7826.843005,8483.750752,9171.529487,9882.9134,10602.39581,11325.83378,12042.04679,12075.01368
Coniston,7.122147349,13.18349384,22.12910244,32.97188468,54.51002587,77.37807363,96.39291602,111.6459908,122.2809155,130.5274169,138.0387619,159.9353199,229.6678668,300.7163737,372.1313408,441.1328137,507.5400865,571.2184781,633.972926,688.5621224,738.5130221,792.9911055,850.8695833,913.1670662,977.9193684,1043.402435,1108.934832,1112.070901
Copse Rd,97.28067932,168.7936268,282.9001373,424.3775763,625.4586515,832.5381544,1014.706483,1156.172717,1264.303239,1361.739712,1456.988495,1707.638447,2466.149443,3234.32226,4007.467406,4762.351752,5470.75422,6138.382353,6786.848703,7388.377926,7967.022251,8576.137579,9223.721346,9905.739009,10600.19619,11299.75957,11986.22797,12031.15965
Cox Green,47.46802233,74.50613827,112.0662422,158.72533,239.989235,317.9554604,374.6900394,418.5738112,450.5884135,478.6381424,504.4458525,643.8805223,1140.7558,1641.546041,2144.099077,2638.710846,3118.133478,3585.796812,4047.535608,4483.156812,4907.747857,5357.025442,5819.396065,6293.707528,6774.474006,7259.500126,7739.960865,7757.640051
Craggs Row & Bushell St,90.70471416,138.3281091,216.0422978,308.8646827,437.3941722,567.1861931,678.6560344,761.8922147,823.7225981,876.4219263,924.9785948,1065.760795,1514.262671,1969.997431,2424.826673,2865.284886,3273.902908,3662.467934,4040.264728,4388.700873,4722.256523,5076.819111,5457.676148,5863.260271,6278.747277,6698.282643,7107.778294,7128.960819
Crown Lane,78.83940545,134.0962072,216.3440291,314.6860841,465.6849782,608.0974637,713.6732799,787.3404154,835.3841151,874.0386471,904.9256238,1056.796638,1575.971653,2061.831906,2511.07605,2907.101982,3241.412444,3514.883703,3743.869072,3909.619455,4028.851792,4132.392175,4212.889729,4266.661158,4286.015084,4268.043295,4207.471956,3892.643912
Culcheth,15.88591899,31.54763678,57.50876688,92.17194432,158.3407849,225.2412232,275.8023848,318.5719359,356.0533068,391.2013807,426.0954676,520.6581994,800.6664002,1087.471442,1376.854755,1661.448634,1936.069812,2196.282505,2452.791193,2685.523178,2908.44837,3152.171583,3405.05278,3664.747647,3927.943892,4192.160703,4456.002332,4477.151905
Cutacre,0.04922028,0.069724868,0.092509602,0.128130683,0.220653597,0.305484142,0.349582405,0.372588465,0.380830429,0.383278832,0.38415078,0.652382543,1.746788191,2.839187874,3.930977202,5.015757771,6.088484384,7.158684601,8.21753423,9.231751296,10.22819871,11.27052461,12.33404828,13.41293624,14.49892919,15.58951347,16.67337553,16.67519719
Deansgate,6.232335256,6.671532922,8.071662048,9.623454292,11.32123855,13.05115851,14.67609537,16.01826919,17.20413204,18.36049267,19.44703725,20.72900814,22.83153948,25.1965625,27.40128184,29.41940351,31.06260864,32.24608351,33.32282524,34.23203878,35.03940209,35.96095002,37.14287864,38.52226716,40.05433577,41.64031872,43.18058487,43.76826442
Denton East,69.07804452,103.3161283,145.8972879,211.5898599,336.6412879,460.816105,554.8015356,602.4302248,615.5699809,616.3364215,613.7782396,714.0326282,1134.833512,1519.83181,1876.212034,2192.554043,2462.082661,2693.10931,2882.591021,3009.417797,3097.884932,3172.892005,3240.33468,3295.649503,3325.414612,3324.745164,3286.842199,3033.85962
Denton West,58.73091864,103.4073593,170.580492,251.7195792,367.7025394,485.2683347,584.6013773,662.4769849,723.5378794,777.946046,830.226496,1003.173924,1561.743408,2128.37606,2697.412679,3254.634964,3783.836288,4288.835332,4785.280788,5253.464568,5706.606619,6181.330054,6676.203542,7189.784125,7710.904016,8235.444049,8751.632626,8776.299589
Dickinson St T11 & T12,84.89268748,85.42273874,92.71834515,100.3453246,107.9602977,115.5124765,122.574895,129.486118,136.5045188,143.6251871,150.2739414,157.6915642,167.1448955,178.7787174,188.8963211,198.2216594,206.6009902,212.0006409,217.2464916,222.1230358,226.6652305,231.8665793,237.2767704,242.8987368,250.391272,258.6085651,267.0673629,272.6300327
Dickinson St T13,66.66415661,66.81901484,72.23510774,77.80575992,83.02394509,88.22264395,93.50470403,98.81034373,104.2508389,109.7761376,114.9395998,120.1480915,125.1685332,131.8858637,137.441977,142.4207695,146.7255432,148.725787,150.6810735,152.5975244,154.3197972,156.2982635,158.3011581,160.4090077,163.9564435,168.0661226,172.3814321,176.7228789
Didsbury,138.5195583,212.3189981,302.4779555,414.4456694,578.9292928,744.6550332,884.860413,979.0448199,1027.486194,1057.839135,1083.10048,1244.112373,1866.657983,2489.505377,3111.019821,3710.098442,4264.258717,4804.359306,5325.567858,5801.392475,6258.54547,6740.431429,7263.226601,7832.578712,8423.355317,9024.591848,9602.967101,9616.449018
Dodgson Rd,45.17312232,70.58588286,110.1679112,163.9104915,254.535753,347.8646635,425.1060762,477.4574536,512.9016188,542.2687397,569.1866963,674.6737689,1037.167865,1400.765686,1767.800709,2127.484712,2471.367379,2803.732018,3126.178573,3416.208724,3692.727968,3986.481609,4303.623512,4640.340287,4983.827008,5330.032122,5670.93447,5682.82262
Douglas St,39.34228284,58.92901284,87.30049274,122.1150169,174.3686923,225.9055455,268.1847138,299.0017047,320.3751019,337.6622923,353.3777603,419.3292093,649.275762,881.1611994,1113.195072,1339.507201,1553.652552,1761.000133,1963.639777,2152.026915,2334.41092,2527.30553,2730.995881,2945.27261,3164.32877,3385.990061,3603.252421,3611.76086
Droylsden East,89.53555664,146.8878639,230.9667495,333.3079033,481.9765106,624.5226749,738.7940836,819.2215991,872.430951,911.5211849,945.1508679,1098.930978,1623.111992,2114.225149,2566.505261,2966.830817,3300.736783,3572.816807,3800.359646,3966.102272,4086.329812,4186.110424,4263.325029,4316.087964,4335.21949,4316.755284,4253.699075,3936.667323
Dukinfield,41.93899554,76.66385784,138.0708001,212.7155847,315.0839298,419.3503924,514.4547255,599.0966847,678.0516421,753.6419283,829.7725674,960.8116274,1267.3887,1588.7711,1914.705938,2234.037745,2528.992083,2791.766125,3051.908484,3291.805041,3520.966403,3766.563165,4023.623325,4291.052133,4562.849856,4836.705723,5106.584456,5154.900086
Dumers Lane,28.21041312,52.09907052,90.54972877,137.4538552,203.4871601,270.3210429,329.8193424,382.0094516,428.408048,472.7562744,517.7842787,613.5315912,869.3150136,1134.103175,1402.064678,1665.648332,1913.699103,2141.977839,2367.710368,2579.717943,2785.312179,3003.184638,3229.136929,3462.669678,3699.80126,3939.081758,4175.285947,4206.561042
Dumplington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastlands,180.914106,192.6330349,229.3835866,269.1764079,316.6664019,361.948278,399.3402885,426.8904627,446.4426424,461.9346767,473.5954549,498.9896961,572.5445698,644.0478321,706.8100859,758.9011557,797.2186453,820.153342,835.9230025,840.8780852,838.5326916,834.7179961,829.6295852,822.677737,812.6630619,797.8079887,776.3791379,721.2739008
Easton,7.924266776,11.56293013,15.48620307,20.42060564,34.29062301,50.02757671,63.86159248,74.08371619,79.19988894,81.66899133,83.33656284,90.73641794,120.0385726,149.6405539,179.0694814,206.2577548,232.1842108,258.420943,283.8747479,301.9672748,316.0579685,332.0137321,351.0704117,375.2164921,402.2423081,430.1125995,458.1008209,458.2770962
Egremont,35.35381429,75.08363605,134.1917239,203.4323822,336.5227733,465.6321008,550.5189482,611.564694,652.8350328,682.7834663,707.6829418,865.7083867,1450.611828,2038.874339,2625.331161,3197.708954,3753.680005,4296.02024,4828.738052,5306.749717,5760.115338,6255.800203,6770.90948,7301.453836,7839.19319,8377.861667,8914.102365,8899.848664
Embleton,52.01771897,91.73971181,163.2644182,242.1233779,363.0922905,484.6451934,580.3088098,659.2208457,722.7075436,774.7986853,825.3894599,942.9492435,1284.313312,1636.736481,1988.06378,2328.419904,2651.416241,2950.176508,3244.878909,3505.149745,3746.978918,4015.749767,4298.272548,4594.37341,4897.834468,5203.463388,5508.86579,5521.440847
Exchange St,36.86462755,69.75550986,122.127939,184.7200933,280.0753728,376.0577971,453.6648733,513.4945964,557.598366,597.5573825,633.9819336,759.8823281,1177.378537,1598.436129,2022.658009,2439.425532,2835.464945,3215.678623,3588.864792,3936.747487,4271.010927,4625.906406,4997.875853,5384.834649,5777.690427,6172.543612,6561.815882,6577.098281
Failsworth,47.54593493,83.84810304,143.770526,224.6250571,353.0789658,487.1239401,604.5700011,698.4120895,774.9688707,846.595522,917.6529058,1106.513792,1668.268712,2237.948235,2816.146447,3386.548975,3931.576347,4447.350955,4951.470151,5418.324853,5869.079297,6342.778627,6841.281913,7360.653072,7887.542642,8417.823197,8942.145684,8987.628045
Fallowfield,152.6076079,213.1103967,291.2431284,373.4885886,478.3720453,557.9494147,640.2594109,683.5200035,694.3983953,692.1902439,684.0770312,736.5552808,985.0859376,1203.27585,1388.667025,1532.694889,1628.143307,1687.075797,1712.360726,1696.732988,1651.703304,1590.747108,1515.272529,1422.096787,1303.265143,1155.695317,975.7761992,726.2560238
Farnworth,69.54457671,110.1650078,168.7526425,246.9705817,376.6939497,503.1153273,600.547297,658.3305367,686.7108916,706.0621525,719.8359756,821.3761852,1196.415924,1543.448613,1865.985965,2149.759714,2388.269918,2584.712654,2745.162292,2851.489523,2922.964346,2983.870316,3036.768836,3076.998131,3093.749071,3083.512105,3040.851881,2812.137414
Feniscowles,12.24745347,23.54793421,42.76808861,64.76366993,95.15954347,124.7663968,149.9526241,171.5804302,189.8362451,207.5921348,224.0825539,270.37234,412.0594496,555.689497,700.8541004,843.934093,980.1728707,1109.29214,1236.867612,1358.315177,1476.864956,1600.621649,1727.862327,1857.879045,1989.054263,2120.936701,2251.910822,2259.259606
Ferodo,23.83357153,63.32636624,135.2340231,220.6378769,341.2817928,464.806311,574.4280661,674.9961829,770.9913919,863.7727038,952.034556,1096.64537,1415.019696,1749.037433,2089.831876,2420.262995,2727.033755,2996.717472,3263.804841,3505.366823,3734.446602,3985.943158,4246.430397,4514.268328,4785.97757,5058.865424,5331.525667,5377.072498
Flat Lane,10.42414153,22.43413651,41.9978894,66.03605502,108.773549,152.1127323,184.7604762,211.913408,234.104628,253.1938305,270.9286717,313.706933,439.153729,567.4470306,695.9350774,821.0169532,939.8863509,1052.024727,1161.388845,1255.915681,1344.001567,1444.097596,1550.015488,1660.925726,1774.478651,1888.821459,2003.027492,2009.696004
Frederick Rd,194.2480142,268.9158221,408.0308994,559.9771185,742.5621372,917.0628605,1067.086678,1180.954717,1264.503749,1331.862456,1387.953052,1487.982749,1745.081212,1993.266123,2219.320821,2409.953878,2547.519563,2629.379133,2687.278076,2708.881303,2706.037383,2697.568886,2685.272793,2667.330953,2635.989876,2587.996449,2517.538811,2338.909255
Fusehill,57.28224178,103.2978371,175.6406913,261.961416,388.0140298,515.0605949,618.9960267,693.4444371,746.6017729,792.0446395,833.4338058,957.9636478,1357.872205,1763.787684,2171.011416,2566.145288,2937.833743,3286.386576,3626.407674,3930.469116,4219.239017,4532.377027,4870.909625,5230.443468,5597.409306,5967.376096,6331.334872,6340.25019
Gale,49.43877802,82.73062144,136.01713,205.2562175,313.7623671,425.2991613,520.0395782,597.6955152,661.1872678,719.7539563,777.1205697,942.2792388,1450.373456,1966.107027,2486.075563,2997.972248,3485.982959,3949.496046,4405.041466,4831.45179,5244.397752,5679.519484,6133.018672,6603.002184,7079.874651,7560.100965,8034.009171,8068.504456
Garstang,50.46820323,126.2944605,262.8677449,422.4855761,650.7111294,883.3971833,1082.669072,1266.922783,1436.059589,1598.46261,1759.718936,2001.914113,2513.13224,3048.145819,3592.748358,4119.447295,4598.957642,5012.545787,5414.703513,5768.27768,6097.86999,6472.899051,6865.939326,7272.561318,7686.080745,8101.423978,8515.816908,8589.182746
Gatley,31.79160142,47.27718086,67.24369014,100.0176177,165.2575104,234.2825431,291.9236931,326.9774342,344.1251436,355.3992603,365.2415859,440.8434409,732.1115643,1020.614987,1312.637016,1600.073518,1877.984845,2150.8501,2414.51293,2648.654889,2871.933207,3106.089893,3360.997712,3635.247954,3916.566014,4200.491491,4478.542989,4484.09332
Gidlow,90.4310113,150.3710842,244.4964974,362.8498932,541.809295,721.8907305,873.3396834,988.1586928,1076.564841,1155.840924,1231.946244,1461.967676,2183.001764,2914.357695,3653.537857,4379.469795,5070.427621,5726.364329,6368.785458,6961.029531,7532.065655,8136.770539,8775.687148,9443.826213,10123.24757,10808.80453,11485.00896,11530.83868
Gillsrow,26.91856426,42.44645155,60.75479375,83.68862442,145.189052,214.0428942,273.4610026,317.9774575,341.5147601,353.9783171,363.3224345,403.5200564,557.0552691,711.945857,866.0334529,1011.02865,1150.155098,1289.598919,1425.267148,1529.593804,1617.105934,1713.973695,1824.045025,1954.998216,2097.733024,2243.926759,2390.562027,2392.571341
Glaxo,0.737270886,1.481180854,2.742796876,4.284215641,6.574740865,8.872530742,10.80815091,12.37101508,13.65643323,14.84035444,15.98799739,19.09358176,28.39020072,37.84270941,47.41892525,56.83926438,65.88154359,74.34727085,82.69844869,90.50399124,97.9999676,105.9668268,114.2726095,122.8376652,131.4961227,140.2017498,148.8382787,149.3830948
Glossop,56.6273967,110.5745911,202.3703312,314.1764364,474.8709165,636.1829256,774.4476688,890.8854118,994.2130629,1092.187855,1184.936781,1397.745354,1986.903256,2591.101808,3201.888992,3799.162706,4362.960651,4886.285187,5401.718704,5881.067748,6342.915075,6838.577095,7355.042805,7888.665831,8429.173497,8972.469347,9509.460143,9559.57027
Golborne T11 & T12,85.71150753,179.7243127,343.4051568,537.5880391,803.6713311,1069.89264,1303.274714,1503.55522,1683.215044,1855.465054,2023.658488,2374.772799,3294.877431,4243.086474,5208.635311,6157.735441,7053.10132,7871.243009,8679.248106,9430.696082,10155.50859,10924.62514,11724.65615,12548.32411,13380.60738,14217.6679,15048.39255,15141.66872
Gowhole,37.70422187,68.12741428,113.3857024,175.3958567,298.9473204,423.4819137,513.9716362,580.0403123,628.6196736,669.7477994,707.5262252,900.3840832,1581.702019,2268.008506,2957.643486,3637.466602,4299.841708,4946.695456,5583.368398,6170.636068,6737.391973,7343.658768,7974.388817,8624.945385,9284.329531,9947.141822,10606.19925,10627.22309
Grane Rd & Prinny Hill,16.92332589,28.27288688,44.8220541,67.00254595,105.897097,144.8897134,174.5429769,197.2622604,214.5597237,230.0111572,244.9845389,315.2796951,560.0648191,806.6813059,1054.200918,1298.965322,1535.730146,1766.088533,1993.224033,2207.927102,2417.267446,2637.886496,2866.103058,3100.376172,3337.147158,3575.33255,3811.2305,3820.811253
Grange,27.25554038,53.83443076,98.19489855,152.0375954,247.3564226,343.9461473,418.5797868,480.1111633,529.2032231,571.9091519,612.4209982,718.9039062,1038.508283,1365.294685,1694.294914,2015.144389,2323.57802,2614.130345,2900.638316,3155.827939,3395.415189,3660.889789,3938.971903,4228.305338,4523.634037,4820.770186,5117.663201,5134.93669
Great Harwood,20.84597954,39.35049729,66.02920253,99.23651929,152.9960584,204.214957,240.2702369,263.9709325,279.2504549,291.5370099,302.4747474,365.2784732,585.9692291,792.0241078,983.3601217,1154.222313,1298.646142,1420.418164,1522.256707,1598.896246,1655.477581,1705.647404,1745.461474,1772.912819,1784.991974,1780.642885,1758.09198,1626.08302
Green Lane (Altrincham),91.32057782,141.6397702,206.4742248,291.1967938,426.5471658,564.4792334,680.9212418,765.9565062,818.0181091,856.6779625,892.4713241,1099.298633,1856.091058,2614.381949,3374.982571,4122.381037,4838.098457,5535.769179,6219.971,6862.788254,7488.847357,8137.870558,8816.256019,9528.811512,10257.765,10994.06976,11714.1027,11737.80971
Green Lane (Hazel Grove),88.27373786,146.7139138,236.5417332,351.8504117,525.9039528,703.1980737,859.1990668,985.1776794,1085.647529,1177.826146,1267.66215,1529.20893,2338.210239,3158.502304,3985.097583,4798.776393,5574.057524,6311.052213,7036.342662,7718.363483,8379.076567,9069.391492,9790.635024,10541.90868,11306.20707,12077.09924,12836.33291,12897.45064
Green St T11,44.45848412,70.59623367,113.3009738,164.3268905,233.854761,304.4983912,366.7712085,415.9494106,454.9499394,490.2540552,524.2145891,596.5129467,794.7427027,998.609231,1204.400282,1404.389111,1588.685815,1757.765971,1922.627967,2072.612225,2215.052967,2367.773212,2532.461823,2708.353094,2888.838208,3071.684139,3250.353742,3270.802907
Green St T12 & T13,93.83186328,138.8949152,208.7802907,304.5568248,468.657765,638.3018204,778.9509871,875.9725633,941.3004388,996.2014861,1047.984206,1241.393979,1892.51358,2546.896759,3209.029746,3860.523983,4485.976738,5087.706149,5673.282046,6199.977264,6701.641588,7234.970976,7808.880762,8417.894233,9040.104006,9669.07996,10288.65105,10322.7941
Greenfield,38.38292754,71.88766768,125.9822324,194.522355,298.8360924,405.7893399,496.5889708,573.6068132,638.8776203,700.095055,760.9465904,912.2165099,1350.232996,1797.333074,2248.947794,2693.062301,3113.372933,3509.046958,3897.156019,4259.988266,4610.648047,4984.066898,5373.190528,5776.550424,6186.096361,6598.237438,7004.718047,7044.244607
Greenhill,69.57255616,118.5509729,200.9472858,303.341253,453.2888484,601.6862964,721.9054621,812.5504016,881.036007,939.4129215,991.8652347,1136.971996,1569.409898,1976.746973,2354.148594,2688.420168,2964.44743,3180.876001,3358.252414,3482.575572,3567.268502,3639.007724,3693.676869,3727.09067,3731.668621,3705.012611,3642.949368,3379.526934
Griffin,70.45021678,111.8420251,173.573895,246.7978184,365.5359801,479.7735801,561.655685,611.3200491,634.3427013,647.8759819,655.4087037,767.2791834,1203.178645,1606.51068,1976.515669,2304.14078,2580.993362,2815.76754,3011.942806,3154.27105,3256.205354,3344.949844,3417.278084,3469.907016,3494.34155,3487.073663,3443.34509,3178.564177
Hadfield,38.85166878,62.71571983,96.16284936,149.121331,256.4296377,366.0991195,450.6622893,502.7938365,533.6917553,558.1291944,580.2312793,714.279081,1208.355288,1701.268669,2199.912196,2691.648155,3169.031468,3636.197433,4090.004725,4496.793869,4886.278414,5303.59818,5751.836904,6224.508619,6705.260561,7189.35829,7667.278564,7681.155458
Hall Cross,56.15901123,124.6593355,246.3898583,391.9527308,589.1620963,790.3930662,974.2121882,1141.748667,1291.478784,1434.051843,1572.783437,1818.783178,2411.773787,3026.140762,3649.859806,4257.618087,4819.982418,5323.193576,5818.537501,6280.521894,6725.464799,7197.893769,7688.436889,8195.621625,8710.227781,9227.72733,9740.461161,9806.268702
Handforth,95.30708221,156.1293012,253.7664176,372.0951008,535.3853318,703.2097191,856.3981226,983.8479423,1085.710389,1175.882379,1262.701401,1434.984266,1895.706447,2369.136124,2846.555828,3311.95499,3739.331892,4126.626064,4506.273855,4851.720366,5182.218604,5529.977645,5901.977901,6301.88917,6715.10565,7134.647763,7542.295976,7592.629403
Hanging Bridge,22.02156428,55.80066488,113.9378789,178.9685878,272.0479821,363.8590185,436.9364984,501.1857924,558.3828534,610.8580892,660.0667309,754.0032158,998.1476038,1251.518844,1506.282271,1753.649485,1985.241317,2195.673333,2404.708613,2591.086828,2767.774545,2962.924779,3166.543624,3376.665498,3590.1457,3804.600356,4018.738384,4039.078929
Hareholme,51.80492631,92.96343197,156.0803316,241.7456674,385.0098577,532.601906,654.1030885,749.1227656,822.1454258,887.8604995,951.8181543,1161.647931,1840.013357,2525.155118,3215.742573,3897.059799,4548.05007,5171.970207,5784.038456,6351.619743,6901.406531,7482.944665,8093.17994,8728.000857,9372.267129,10020.36884,10659.62269,10697.38331
Harpurhey,79.85187858,129.4536338,207.5167956,310.5875446,477.0558101,647.2848912,790.955425,892.6800409,962.668564,1022.181492,1077.228888,1248.324208,1804.618039,2363.078405,2928.424076,3479.876327,4002.208357,4497.816492,4975.690032,5395.603749,5794.072847,6219.099049,6682.233948,7178.848615,7687.156212,8200.09432,8702.797172,8721.609768
Harwood,75.18586925,117.8476985,182.5585846,282.5344747,472.9904473,671.4597782,836.1727832,944.4998071,1012.262406,1070.141993,1123.923778,1346.989222,2117.300734,2887.316283,3671.241707,4442.579881,5189.303754,5911.071795,6610.3402,7229.631871,7819.49997,8445.051949,9124.138148,9848.140799,10587.19993,11332.1699,12066.49973,12101.35616
Hattersley,56.70477319,109.4429943,202.5010897,323.0824514,502.3978134,689.13209,858.569315,998.5735459,1122.030933,1238.78228,1355.723462,1579.017053,2143.817585,2727.922958,3323.206715,3908.036567,4456.042268,4954.417753,5443.445961,5884.901505,6304.41162,6750.876203,7227.112,7728.129627,8237.449928,8749.670132,9255.543906,9327.513639
Haverthwaite,18.24850296,31.55633499,48.76778841,70.09141223,119.9381776,174.7756856,222.0105953,258.5738405,280.672021,295.2840687,307.7076187,347.8577641,484.9324207,624.1209929,763.622011,896.4254568,1023.964629,1148.734803,1271.022569,1370.949349,1458.187139,1553.939601,1659.141712,1778.571234,1906.002606,2035.799157,2165.87682,2170.871599
Hawk Green,45.91090092,87.23033875,154.0874962,235.3767529,349.5464185,465.7929043,568.8948617,657.8284874,734.1649352,805.5024259,875.2115205,1058.267581,1599.465339,2151.480823,2707.502927,3255.291101,3776.010076,4265.753048,4750.685028,5213.045577,5662.702526,6130.958973,6614.080442,7112.057778,7616.768911,8124.413426,8625.377023,8666.802393
Haydock,44.99603059,69.67171673,106.1262989,160.1066397,265.8589409,370.1525436,448.1409647,498.8150416,531.435035,558.4274514,583.245273,752.9856029,1377.533705,2002.430029,2631.897356,3254.732728,3863.635237,4460.182473,5045.05933,5585.715365,6111.310638,6665.696686,7245.922216,7846.153279,8453.40504,9064.173349,9669.397084,9684.169951
HDA No1 & HDA No2,17.49741088,34.92153436,61.26788678,91.895986,146.9337872,201.2630652,240.4508772,269.8751336,290.8999768,306.9293129,321.5742108,397.4368066,668.453078,941.8458943,1214.942893,1482.225446,1741.953569,1994.002774,2242.6826,2471.122262,2688.818005,2921.892681,3162.831626,3410.848171,3662.15653,3914.269588,4165.315216,4163.529347
Heady Hill,46.04419059,92.77090265,174.8195728,283.1898671,443.1138426,612.2536876,768.6845787,900.7294022,1015.517479,1125.536583,1234.54384,1429.88319,1905.162417,2394.991655,2897.798651,3389.845068,3846.799915,4257.29636,4656.548046,5016.543133,5359.048553,5722.507253,6112.356815,6524.671651,6944.481338,7366.891038,7783.062614,7846.243989
Heap Bridge,41.837268,65.24898485,110.4631761,168.4517339,250.4085525,337.2270901,419.0650063,488.2314731,549.8531296,609.8216626,670.6090572,761.4807374,950.4025251,1149.835236,1353.375871,1553.192112,1737.158646,1895.849699,2050.21395,2185.576392,2312.164271,2448.443212,2597.858035,2757.744758,2921.101977,3085.812266,3248.417428,3287.943816
Heasandford,3.784636855,8.540363706,15.55157703,24.68215241,40.5178425,56.50751582,67.824179,75.73807652,81.71657128,87.08985541,92.44605449,118.7418948,211.5134397,305.157159,398.9352724,491.4416762,580.8587111,667.8074738,753.3121704,833.5621451,910.973596,993.6659608,1079.750624,1167.928245,1256.599044,1345.377065,1433.404347,1435.152631
Heaton Moor,106.3691879,161.256599,230.4696439,310.4678197,418.5681203,520.0479245,600.9506638,655.159129,682.478038,697.9264402,708.6986331,799.7767274,1146.243488,1469.202831,1763.197852,2019.383309,2226.061175,2395.834174,2535.753113,2638.236246,2711.380933,2772.036977,2820.233456,2856.371927,2872.52724,2864.906592,2824.773773,2614.222869
Heaton Norris,91.60693985,144.694908,212.8871462,295.8821031,413.6510644,530.3500696,625.6075333,684.8035836,712.7612036,728.4172176,739.2465562,827.2758804,1164.144943,1477.053164,1763.469824,2012.899308,2213.960416,2378.482018,2512.097538,2604.695969,2666.177138,2715.917695,2758.72406,2793.009702,2808.043129,2799.377904,2759.076495,2553.05505
